Class,Contrast,Dissimilarity,Energy,Homogeneity
1.0,1009669.0,132735.0,29354.68,860345.87
1.0,980142.0,127380.0,44739.26,933972.27
1.0,1508236.0,200918.0,41128.85,1227116.1
1.0,870313.0,134487.0,26383.36,1204780.11
1.0,729258.0,100502.0,56288.91,613817.86
1.0,740504.0,101300.0,28755.52,760294.72
1.0,815587.0,109021.0,21899.03,811357.65
1.0,1101414.0,159130.0,36192.47,816849.56
1.0,789579.0,108217.0,62556.61,709546.98
1.0,849515.0,114949.0,42782.4,818819.02
1.0,1436751.0,197629.0,38997.8,940330.38
1.0,1416450.0,208720.0,63244.52,1561130.02
1.0,798072.0,110788.0,64614.34,1062539.13
1.0,957298.0,148368.0,32856.71,850692.94
1.0,1744573.0,232287.0,28763.97,1621994.99
1.0,1175442.0,169600.0,37902.31,1253395.92
1.0,1318432.0,168506.0,49536.95,1171957.09
1.0,1143847.0,140435.0,40342.02,1043177.74
1.0,1308910.0,193380.0,18011.69,1287818.76
1.0,1154575.0,156897.0,29405.43,1302860.24
1.0,941496.0,142814.0,60385.69,1254997.53
1.0,1099937.0,158387.0,54820.87,1326804.26
1.0,719032.0,115688.0,45123.61,1057087.83
1.0,1791495.0,236197.0,58654.65,1515838.04
1.0,1103114.0,152254.0,48909.15,1090078.43
1.0,661146.0,90658.0,64678.65,552647.28
1.0,694412.0,86806.0,34530.88,548839.93
1.0,2267394.0,322036.0,19689.43,2760005.52
1.0,1084129.0,161491.0,51785.99,1359614.98
1.0,572790.0,77554.0,18492.75,485214.66
1.0,511484.0,68828.0,18964.27,358928.44
1.0,497289.0,69297.0,52422.52,370818.17
1.0,1613245.0,244795.0,44628.29,2241704.23
1.0,429610.0,61500.0,57480.16,447070.99
1.0,735026.0,93570.0,51537.17,443026.75
1.0,1346091.0,173961.0,43014.58,1074376.71
1.0,1232522.0,165752.0,5382.78,1265269.64
1.0,522426.0,73180.0,39250.73,479282.08
1.0,603424.0,84004.0,60921.97,636182.23
1.0,572077.0,80439.0,52211.35,615801.79
1.0,548456.0,77478.0,29895.95,570606.4
1.0,581921.0,82753.0,28529.03,514207.25
1.0,568515.0,84061.0,52369.16,581297.54
1.0,688634.0,101818.0,40834.83,595658.41
1.0,861608.0,123492.0,51219.84,643001.13
1.0,2425993.0,314209.0,61561.33,2147107.66
1.0,1759334.0,244838.0,62001.42,1593063.01
1.0,1669003.0,228599.0,31885.88,1857122.31
1.0,649203.0,86431.0,61587.96,856436.07
1.0,653220.0,89286.0,52676.3,643887.2
1.0,671313.0,96073.0,36903.83,600737.04
1.0,566156.0,75940.0,24461.7,572445.0
1.0,707095.0,111237.0,55514.44,700262.13
1.0,839339.0,129479.0,59818.61,1253136.22
1.0,685619.0,94195.0,15175.57,552018.16
1.0,1260509.0,181437.0,16150.94,1275792.03
1.0,1091926.0,151778.0,36004.33,704996.55
1.0,715079.0,89925.0,57100.91,732752.99
1.0,777205.0,115675.0,49555.0,1069034.13
1.0,1018079.0,138877.0,58641.09,683089.82
1.0,969863.0,142167.0,47797.37,854532.34
1.0,969441.0,158857.0,47855.34,1508420.57
1.0,1837122.0,242826.0,21728.38,1529776.65
1.0,525889.0,75429.0,29539.57,585284.16
1.0,644300.0,96396.0,7591.62,675269.8
1.0,908704.0,138326.0,37355.95,955107.21
1.0,910324.0,119602.0,24189.39,596039.33
1.0,887264.0,121632.0,51856.39,573957.14
1.0,619811.0,90131.0,58997.91,556035.52
1.0,569695.0,76483.0,29655.96,466651.25
1.0,565988.0,75598.0,58843.43,501617.75
1.0,709546.0,112758.0,46195.64,1015556.19
1.0,674469.0,91643.0,53624.66,775732.43
1.0,749011.0,102015.0,61081.52,845645.4
1.0,1606268.0,207000.0,40101.55,1268075.31
1.0,1176933.0,158253.0,58960.27,1101911.39
1.0,1726750.0,242550.0,63193.05,2159234.55
1.0,1839148.0,245686.0,28050.9,2133458.78
1.0,1030896.0,142766.0,27604.83,965584.58
1.0,643220.0,105020.0,39576.74,1160915.67
1.0,1458260.0,205190.0,63691.19,1324756.05
1.0,881063.0,135783.0,53864.86,1600596.06
1.0,1181254.0,160468.0,12711.71,1095557.2
1.0,1181254.0,160468.0,12711.71,1095557.2
1.0,475514.0,61960.0,44282.52,405362.1
1.0,510222.0,67144.0,51344.98,409350.97
1.0,580324.0,74018.0,18516.39,508906.93
1.0,606749.0,85973.0,46845.97,500038.52
1.0,351129.0,45771.0,43503.47,283452.64
1.0,2376280.0,366132.0,8928.51,2870567.37
1.0,2186558.0,277682.0,20107.99,2298934.47
1.0,1104530.0,154448.0,31958.27,1467175.21
1.0,107775.0,17633.0,42242.12,83064.36
1.0,1616392.0,224684.0,40931.54,1409974.52
1.0,888178.0,125582.0,60070.56,1123779.33
1.0,1287727.0,201113.0,34779.91,1428584.9
1.0,1635546.0,246942.0,33869.84,1487325.64
1.0,1207319.0,167783.0,60113.21,1316467.12
1.0,823516.0,113758.0,41622.13,689117.96
1.0,118284.0,16986.0,22214.54,44201.87
1.0,160669.0,22063.0,33503.06,67908.6
1.0,147773.0,21897.0,34939.78,71303.66
1.0,936099.0,127555.0,58893.81,1057561.26
1.0,1159840.0,154568.0,18819.16,1094839.16
1.0,1755722.0,253158.0,64445.61,2151695.62
1.0,1310812.0,181262.0,52815.13,1512581.92
1.0,1069451.0,151553.0,46708.26,1619116.21
1.0,1835337.0,233299.0,58563.16,1734534.05
1.0,1117374.0,145148.0,42310.08,1131674.14
1.0,1374753.0,178635.0,28448.25,1206666.81
1.0,1072860.0,143082.0,36947.2,1200505.18
1.0,1517004.0,212014.0,23655.72,1388710.83
1.0,943143.0,128409.0,60302.28,822546.52
1.0,2139426.0,317188.0,37362.02,3517809.79
1.0,2241041.0,313647.0,39181.83,2186263.75
1.0,1011501.0,128305.0,36169.12,1231255.98
1.0,1191284.0,171562.0,57753.97,1126605.94
1.0,801603.0,116643.0,48714.8,755274.7
1.0,1519590.0,224618.0,53569.69,1112363.29
1.0,1554085.0,189175.0,64935.02,1023322.81
1.0,1134198.0,162754.0,13511.66,1187416.3
1.0,971126.0,143164.0,57372.72,1123719.66
1.0,978005.0,137235.0,54021.96,1066562.99
1.0,1037713.0,148039.0,20795.23,1063648.76
1.0,1655197.0,241783.0,59473.52,1871880.18
1.0,182519.0,27825.0,20057.68,141893.27
1.0,463573.0,69275.0,14206.37,484235.11
1.0,397065.0,58205.0,62607.65,373665.49
1.0,740663.0,106277.0,47509.26,683246.17
1.0,1463361.0,210429.0,48424.62,1306061.22
1.0,1389477.0,204577.0,59236.31,1377554.23
1.0,1008503.0,140161.0,40771.88,920513.42
1.0,1640271.0,259859.0,38956.56,1636774.05
1.0,1764504.0,230810.0,43182.08,1629154.4
1.0,1241201.0,178173.0,24053.52,1233115.63
1.0,1187746.0,171890.0,26924.15,1240925.07
1.0,1580600.0,233374.0,59005.7,1086631.79
1.0,738599.0,100403.0,41258.1,743720.71
1.0,1069621.0,137815.0,38282.66,1049423.34
1.0,2875048.0,410098.0,44350.66,3209782.84
1.0,2633256.0,379916.0,42320.88,3581123.9
1.0,2118521.0,291415.0,56189.01,4148521.57
1.0,2148391.0,319079.0,22989.91,2901607.28
1.0,584901.0,83049.0,57508.8,651211.76
1.0,653289.0,89225.0,21444.33,705623.62
1.0,809099.0,111311.0,62233.78,794375.2
1.0,663209.0,95461.0,60461.39,442689.38
1.0,723131.0,97297.0,61910.14,670245.67
1.0,864559.0,117621.0,9410.27,787963.61
1.0,754775.0,120433.0,49359.22,754752.81
1.0,700675.0,106375.0,60393.96,681343.86
1.0,545211.0,78383.0,42482.57,577487.33
1.0,642746.0,105730.0,62632.0,608481.22
1.0,487626.0,75710.0,50973.23,491244.03
1.0,896314.0,133420.0,59407.5,723209.55
1.0,195222.0,24684.0,39620.3,75679.68
1.0,1101686.0,159528.0,33889.48,989385.13
1.0,175686.0,25832.0,46628.8,93836.28
1.0,201063.0,27803.0,57843.05,116422.08
1.0,1144846.0,159754.0,38805.68,854894.81
1.0,671884.0,102528.0,45086.45,762570.01
1.0,689302.0,105746.0,62702.96,715496.66
1.0,652188.0,107712.0,11991.07,811072.05
1.0,868427.0,135207.0,52338.96,791965.15
1.0,1314613.0,180147.0,52962.99,1280623.96
1.0,1748638.0,224882.0,25947.08,1448483.76
1.0,1288251.0,194731.0,63815.77,1015672.91
1.0,3596596.0,452216.0,13122.34,3386356.42
1.0,1503053.0,195131.0,60426.95,1678619.62
1.0,944578.0,153122.0,28700.57,1266986.66
1.0,1003749.0,146943.0,24035.13,1177406.84
1.0,189162.0,27244.0,48046.69,97256.8
1.0,545971.0,83297.0,40313.58,542789.58
1.0,581699.0,91767.0,13018.2,682258.7
1.0,566121.0,89551.0,20708.95,582315.52
1.0,577177.0,93213.0,37618.52,659901.56
1.0,453188.0,69850.0,62952.39,529846.36
1.0,1001160.0,145006.0,51922.25,950456.16
1.0,1476037.0,203519.0,4828.31,1083686.1
1.0,1335110.0,190626.0,19612.09,1151600.57
1.0,923351.0,131711.0,26652.91,849880.77
1.0,1106852.0,154706.0,54929.61,1633233.69
1.0,1069077.0,158739.0,36299.95,1141002.41
1.0,774759.0,116961.0,42266.8,642165.23
1.0,868332.0,124640.0,10242.7,797970.73
1.0,868269.0,124501.0,21046.22,842214.94
1.0,1198188.0,167816.0,41013.16,1149646.88
1.0,593625.0,78063.0,57036.64,514989.06
1.0,561278.0,83028.0,60340.61,571231.21
1.0,546637.0,74811.0,37006.3,529774.32
1.0,570049.0,87131.0,50042.14,525520.02
1.0,611344.0,90414.0,53539.93,611259.16
1.0,1815934.0,249004.0,52204.68,1811018.13
1.0,572731.0,93227.0,49613.79,570892.12
1.0,709723.0,94065.0,52799.46,595555.56
1.0,983924.0,143410.0,49774.4,1205980.97
1.0,1662695.0,248117.0,9610.27,1801758.63
1.0,844893.0,119415.0,6540.37,759159.51
1.0,781876.0,100572.0,60888.13,615694.26
1.0,1067926.0,145870.0,64649.12,855005.84
1.0,931121.0,125677.0,25379.56,927668.05
1.0,706677.0,91231.0,21376.04,590801.32
1.0,991207.0,136869.0,8465.94,889059.2
1.0,277718.0,48776.0,36436.52,398514.36
1.0,561124.0,83394.0,7309.05,502194.28
1.0,628196.0,85478.0,42767.72,660905.13
1.0,677961.0,91641.0,54306.81,459246.44
1.0,470353.0,72283.0,51306.27,537846.36
1.0,543128.0,81804.0,58066.25,535706.0
1.0,812714.0,115550.0,48133.67,997873.05
1.0,839207.0,115523.0,49196.26,881983.47
1.0,670975.0,93483.0,59401.6,581683.85
1.0,860402.0,114362.0,55859.37,842656.87
1.0,885460.0,115304.0,57622.76,866729.39
1.0,808027.0,118537.0,30340.73,883420.71
1.0,848818.0,118484.0,61175.14,774926.31
1.0,617877.0,96215.0,61305.45,800549.54
1.0,1068228.0,159180.0,31808.44,936788.66
1.0,675984.0,90560.0,59291.91,536058.72
1.0,711891.0,98271.0,53125.55,564021.23
1.0,758652.0,109570.0,40763.37,594114.73
1.0,556441.0,74089.0,56345.38,468752.92
1.0,829249.0,117767.0,17045.73,588298.15
1.0,568251.0,80779.0,55733.94,464346.97
1.0,538297.0,73193.0,33372.86,533769.18
1.0,587558.0,77722.0,48356.34,472878.55
1.0,627523.0,82913.0,53888.05,440897.74
1.0,628245.0,79757.0,63110.17,557634.88
1.0,578738.0,77446.0,53467.45,552519.46
1.0,803479.0,116527.0,59603.02,576155.25
1.0,625293.0,90617.0,60056.5,618960.03
1.0,591552.0,77004.0,23313.96,508382.97
1.0,1959344.0,249840.0,51207.12,1581984.16
1.0,726996.0,101846.0,64904.85,917790.5
1.0,922880.0,129518.0,58052.44,1151263.42
1.0,398349.0,55873.0,40211.06,385466.07
1.0,614552.0,77572.0,59131.94,496238.28
1.0,749013.0,103351.0,24573.98,770231.41
1.0,627561.0,85043.0,42922.21,680382.79
1.0,518093.0,79875.0,62135.51,800511.84
1.0,702787.0,96243.0,43623.72,591711.5
1.0,656227.0,93089.0,36624.74,654573.45
1.0,709147.0,88989.0,63394.23,647815.43
1.0,839218.0,113952.0,35501.73,739299.91
1.0,506398.0,70130.0,35477.98,509853.9
1.0,1159442.0,165916.0,43117.76,1181475.04
1.0,2048293.0,285795.0,52709.17,1430693.42
1.0,1156297.0,159157.0,63557.24,948909.68
1.0,659620.0,95122.0,29132.5,627559.18
1.0,1610282.0,238884.0,54746.89,1389807.52
1.0,979594.0,144454.0,33754.94,1069721.52
1.0,522013.0,71695.0,56945.26,405725.57
1.0,399629.0,63057.0,64935.0,490410.48
1.0,517752.0,75182.0,51513.02,455321.84
1.0,2129485.0,305315.0,28624.11,2323643.99
1.0,2515381.0,346879.0,9125.36,2702192.67
1.0,1474769.0,191009.0,41970.51,2046114.51
1.0,1455977.0,200625.0,53751.54,1847212.67
1.0,1347560.0,227624.0,37998.04,1913675.88
1.0,1464966.0,182346.0,64367.04,1492749.73
1.0,1487712.0,213460.0,55293.71,1477517.98
1.0,2185848.0,271584.0,26336.12,1993720.59
1.0,1092549.0,162091.0,39003.89,961387.83
1.0,921030.0,127566.0,10119.15,752652.05
1.0,1437147.0,230331.0,57108.48,1936467.96
1.0,874978.0,121308.0,37433.33,1000853.66
1.0,467405.0,73749.0,51114.05,500597.51
1.0,791640.0,108912.0,51544.87,845662.13
1.0,617707.0,83649.0,39444.01,837440.25
1.0,1101138.0,165322.0,58841.27,870285.6
1.0,687303.0,96001.0,39787.14,803761.83
1.0,1385681.0,187991.0,44959.71,1035098.99
1.0,1136173.0,161977.0,50485.37,1024498.39
1.0,639452.0,82286.0,41059.79,481459.99
1.0,1123033.0,154939.0,36133.87,639557.76
1.0,530567.0,77721.0,45173.77,454318.95
1.0,1813998.0,243108.0,43456.67,2095228.23
1.0,1504018.0,208266.0,50317.39,2175614.78
1.0,1229282.0,176674.0,46064.85,910101.55
1.0,1994276.0,271336.0,65208.36,1487969.96
1.0,1028779.0,152837.0,61314.79,1016013.98
1.0,1260788.0,167610.0,40192.92,1188454.97
1.0,914046.0,128902.0,51282.7,928565.33
1.0,2174878.0,278440.0,54849.37,3355540.41
1.0,1113008.0,170352.0,56064.66,1358443.62
1.0,666671.0,94105.0,53525.56,562543.9
1.0,2784657.0,370335.0,41179.27,3211182.99
1.0,765178.0,101584.0,37826.02,671042.2
1.0,974273.0,129037.0,38343.73,758445.16
1.0,551333.0,80731.0,55692.39,610180.04
1.0,1715098.0,247850.0,43378.07,2510397.06
1.0,980678.0,148086.0,36822.64,693961.14
1.0,766366.0,102886.0,15448.32,705744.5
1.0,628828.0,86162.0,40604.94,480415.75
1.0,491798.0,70486.0,13596.92,589989.85
1.0,589731.0,87727.0,59490.06,657305.56
1.0,530207.0,74129.0,17713.78,566971.01
1.0,522980.0,70844.0,62356.95,429696.05
1.0,2526956.0,328938.0,62657.54,2825650.53
1.0,704278.0,101204.0,50876.9,663411.57
1.0,802601.0,104977.0,35987.44,1117924.3
1.0,2802166.0,393760.0,51605.98,3082337.9
1.0,429302.0,58696.0,55229.84,315296.23
1.0,544976.0,70764.0,53054.11,377065.83
1.0,713634.0,96954.0,25457.05,614634.03
1.0,944335.0,131691.0,62753.1,940701.53
1.0,969143.0,145031.0,60549.41,1290593.3
1.0,1436793.0,196479.0,46256.76,1600235.38
1.0,511547.0,70527.0,49441.95,476752.04
1.0,721356.0,94880.0,31603.84,677826.65
1.0,540501.0,76269.0,51519.7,531329.96
1.0,542621.0,70243.0,57475.99,504967.36
1.0,591460.0,82638.0,23653.52,505837.6
1.0,946776.0,123696.0,42425.46,772784.56
1.0,2410854.0,318948.0,63282.41,2526735.36
1.0,674773.0,91589.0,40011.22,557919.33
1.0,799186.0,102348.0,19805.6,893435.91
1.0,1073181.0,153063.0,64235.26,1060664.63
1.0,773386.0,126156.0,44508.97,1031896.17
1.0,1822303.0,257965.0,38215.98,1456457.32
1.0,405136.0,58628.0,36385.53,408607.2
1.0,659012.0,88252.0,36612.87,573205.49
1.0,893083.0,116985.0,43500.97,952411.01
1.0,847356.0,108888.0,41354.5,645383.84
1.0,1014822.0,143572.0,21258.86,744629.84
1.0,640853.0,81703.0,64506.65,610894.2
1.0,655757.0,83995.0,46171.19,568231.39
1.0,1235237.0,162509.0,64004.17,1035540.16
1.0,1321074.0,179982.0,48427.85,1282427.27
1.0,474328.0,67530.0,53269.56,333000.3
1.0,444107.0,61235.0,8717.14,230146.98
1.0,759971.0,99407.0,46492.77,661001.07
1.0,677817.0,100937.0,49241.24,683808.3
1.0,688941.0,100791.0,49060.15,749320.28
1.0,993572.0,132462.0,56677.42,912999.39
1.0,772785.0,102859.0,28807.72,762282.05
1.0,3237404.0,427094.0,8669.55,4315580.12
1.0,893673.0,136111.0,54683.71,867080.32
1.0,1688803.0,243887.0,31298.91,1460547.8
1.0,2614167.0,347619.0,38296.27,3159832.72
1.0,1498730.0,191870.0,31469.68,984336.5
1.0,873752.0,124336.0,38651.46,878535.95
1.0,1470030.0,210102.0,50454.58,1284382.92
1.0,1373351.0,239313.0,10025.65,1032372.35
1.0,623797.0,99851.0,64696.4,439822.01
1.0,1414165.0,186197.0,60366.3,1127052.04
1.0,1780181.0,244741.0,10962.0,1389743.69
1.0,724555.0,114607.0,21269.83,1079279.72
1.0,1440108.0,219740.0,36280.97,1056398.69
1.0,852483.0,129773.0,64665.91,1068622.63
1.0,984541.0,129699.0,42058.18,979328.96
1.0,734791.0,106099.0,26428.31,898742.76
1.0,1763896.0,239814.0,61955.2,1349521.18
1.0,1422348.0,206224.0,54887.45,1575341.0
1.0,506457.0,75575.0,36965.84,464947.49
1.0,832888.0,107098.0,62683.51,750834.44
1.0,720593.0,100475.0,62112.51,785626.77
1.0,975904.0,144610.0,60866.54,998697.97
1.0,569294.0,81402.0,35303.0,424403.91
1.0,577191.0,79433.0,43874.82,480100.95
1.0,369174.0,63554.0,22621.58,577593.9
1.0,771325.0,101693.0,47570.71,735987.65
1.0,279985.0,53987.0,45138.54,394046.7
1.0,631210.0,87386.0,62733.56,681853.16
1.0,660813.0,90279.0,57359.36,660399.83
1.0,1700314.0,237612.0,65101.14,2334463.74
1.0,801223.0,111069.0,44566.09,744897.65
1.0,968879.0,144533.0,33846.7,1348367.39
1.0,886140.0,114376.0,47888.11,752358.59
1.0,924097.0,125687.0,61861.44,780201.69
1.0,932461.0,114125.0,44315.0,840222.45
1.0,826985.0,104357.0,30198.32,761281.7
1.0,909211.0,115535.0,54381.44,769895.01
1.0,1077295.0,147329.0,44976.56,1252220.27
1.0,910674.0,133962.0,45350.83,867119.5
1.0,1433360.0,200428.0,43133.52,1320325.0
1.0,1081371.0,168895.0,27629.66,1613924.63
1.0,969530.0,137066.0,7321.37,1105962.52
1.0,993262.0,151248.0,60488.83,1154040.8
1.0,1067019.0,162281.0,22009.15,1166415.86
1.0,2066138.0,297150.0,64917.41,2553228.66
1.0,920466.0,124568.0,22558.65,801246.89
1.0,1119924.0,162040.0,47338.2,1188952.08
1.0,929884.0,137126.0,21625.8,1048167.11
1.0,1338647.0,195997.0,59874.95,1586870.41
1.0,1048402.0,151428.0,34599.18,1039537.15
1.0,954580.0,127040.0,63153.1,937645.18
1.0,854208.0,110344.0,27696.26,775907.21
1.0,955945.0,136825.0,18862.51,930687.1
1.0,728853.0,98315.0,61176.94,366284.29
1.0,800009.0,107825.0,60616.22,368007.62
1.0,1689150.0,217464.0,36877.15,1470755.31
1.0,1771986.0,255320.0,6341.57,1710344.93
1.0,858402.0,135584.0,63234.31,1235359.33
1.0,961576.0,143746.0,54481.57,915579.57
1.0,720980.0,99656.0,26575.54,545341.04
1.0,978846.0,143072.0,47025.51,942744.76
1.0,1853818.0,233616.0,52634.04,2122917.1
1.0,718125.0,96695.0,15876.27,757644.11
1.0,546808.0,79142.0,29969.38,624923.96
1.0,636464.0,94910.0,60362.96,631383.39
1.0,3600971.0,544461.0,64271.54,4409234.93
1.0,622754.0,92088.0,43010.16,746231.07
1.0,881430.0,119256.0,39374.61,819649.98
1.0,926704.0,126234.0,61110.59,910910.22
1.0,1397153.0,205751.0,21753.18,1303869.27
1.0,1651464.0,228438.0,29520.55,1321748.04
1.0,827515.0,119021.0,45936.92,836950.81
1.0,1377887.0,176039.0,44922.54,1317998.9
1.0,1645123.0,204633.0,34272.51,1750180.83
1.0,1168282.0,153740.0,24801.38,1244793.21
1.0,1207820.0,196974.0,29149.1,1287217.42
1.0,1178292.0,158976.0,22904.41,1087746.08
1.0,1635056.0,244712.0,32850.65,1776227.85
1.0,412470.0,62952.0,60524.09,573129.31
1.0,1124696.0,158710.0,50404.39,1105554.44
1.0,1986518.0,276380.0,25586.5,1896472.08
1.0,1526655.0,220733.0,8302.8,1794029.51
1.0,707301.0,97387.0,23114.3,964313.82
1.0,663970.0,91948.0,61749.91,574865.64
1.0,622050.0,84262.0,40744.86,597482.4
1.0,1036462.0,138612.0,23303.69,832058.85
1.0,951024.0,135490.0,56625.17,1056928.63
1.0,1074276.0,144742.0,64857.03,585685.85
1.0,450899.0,57133.0,61048.55,225913.63
1.0,800016.0,113024.0,55261.98,702590.04
1.0,787895.0,110371.0,65334.05,754001.09
1.0,973708.0,139170.0,55997.15,924668.45
1.0,1071683.0,152699.0,17181.23,862797.81
1.0,982490.0,139436.0,65184.43,827557.51
1.0,1246650.0,180564.0,65353.31,1306888.27
1.0,1260172.0,172406.0,54557.59,1134463.05
1.0,832864.0,114350.0,48893.31,944921.91
1.0,1236551.0,183385.0,39579.7,1021194.31
1.0,881920.0,121552.0,61356.34,675974.08
1.0,828103.0,111335.0,46266.03,713469.29
1.0,934104.0,128690.0,64440.86,641618.3
1.0,980734.0,131540.0,41559.43,658031.1
1.0,1031602.0,146676.0,65177.12,872434.51
1.0,462124.0,68378.0,29216.4,520729.2
1.0,799387.0,118101.0,23455.06,711304.16
1.0,822095.0,120233.0,37877.16,690545.41
1.0,1320750.0,188918.0,32193.22,1225393.33
1.0,955202.0,155674.0,31941.63,1492465.33
1.0,828373.0,113393.0,46846.09,785101.22
1.0,1276226.0,167736.0,54791.06,1131864.45
1.0,1024314.0,143290.0,28997.54,918749.91
1.0,2126484.0,318062.0,44427.53,2268597.28
1.0,1307756.0,175150.0,51060.53,1102339.64
1.0,1386701.0,186689.0,58932.19,1240739.05
1.0,647111.0,99025.0,19258.39,732539.88
1.0,261463.0,43213.0,40585.03,359632.08
1.0,508238.0,75774.0,34624.57,706296.35
1.0,1906626.0,278004.0,38716.84,1929035.56
1.0,1548132.0,239606.0,10026.7,2078730.27
1.0,1447219.0,211711.0,58658.62,1695292.41
1.0,1561993.0,224693.0,63097.21,1505894.62
1.0,1614759.0,231775.0,49090.28,1800199.38
1.0,1475500.0,220802.0,50857.2,1685746.99
1.0,538240.0,85634.0,37182.32,791338.66
1.0,825326.0,111444.0,13822.16,841747.14
1.0,1073142.0,155906.0,38662.8,1189410.3
1.0,1115223.0,152093.0,64845.33,1338906.91
1.0,791831.0,113709.0,39792.42,673051.96
1.0,710143.0,98485.0,62035.26,879676.13
1.0,1090609.0,147903.0,47762.71,1053668.12
1.0,682706.0,87954.0,21696.89,589356.74
1.0,737769.0,101437.0,47560.85,846178.5
1.0,1411810.0,197360.0,65189.88,855263.45
1.0,203551.0,39105.0,33610.1,280265.08
1.0,736755.0,108731.0,54659.88,826679.5
1.0,761060.0,97258.0,12659.01,700990.14
1.0,753566.0,103994.0,55134.09,800143.78
1.0,1233682.0,165602.0,34770.12,1096939.03
1.0,499536.0,74898.0,49948.51,590070.32
1.0,1107789.0,149153.0,52614.17,885265.8
1.0,1510412.0,215266.0,32468.38,950179.86
1.0,1124019.0,151769.0,32586.88,1060380.66
1.0,826408.0,114496.0,31563.36,759008.07
1.0,1288126.0,176824.0,51210.27,1109887.74
1.0,1120579.0,164203.0,60116.98,1575855.1
1.0,731476.0,100286.0,53130.71,634177.37
1.0,781142.0,105314.0,16450.96,664384.81
1.0,770617.0,100039.0,45493.18,649179.32
1.0,890743.0,111647.0,34173.58,774491.27
1.0,1174465.0,157025.0,38003.57,846211.24
1.0,1028692.0,123938.0,35142.81,734258.87
1.0,1278673.0,175393.0,45471.99,850792.17
1.0,565894.0,78168.0,59742.77,338962.38
1.0,435132.0,58530.0,37289.28,235803.88
1.0,1024151.0,135261.0,29175.82,999969.27
1.0,1621656.0,225414.0,24854.73,1684434.08
1.0,852336.0,112822.0,55646.45,1101956.21
1.0,1045795.0,141959.0,45169.68,701923.26
1.0,688003.0,86793.0,63938.32,573097.41
1.0,703232.0,90684.0,53857.67,583005.03
1.0,964719.0,133381.0,20360.41,711267.83
1.0,871029.0,118747.0,17753.61,674691.77
1.0,1548378.0,220144.0,53202.73,1701308.66
1.0,785774.0,117378.0,6294.62,888549.13
1.0,1167555.0,148787.0,42605.85,807635.53
1.0,1707869.0,233611.0,31158.52,1264160.6
1.0,918517.0,131323.0,44135.47,983936.65
1.0,738460.0,95018.0,61905.89,517074.87
1.0,992911.0,135101.0,7480.53,944768.33
1.0,813314.0,104042.0,5105.45,533242.99
1.0,832012.0,121614.0,56398.62,1142329.07
1.0,1171213.0,167595.0,63725.72,879970.99
1.0,888256.0,129240.0,50429.12,970077.02
1.0,1383028.0,192018.0,21808.32,1185762.14
1.0,563677.0,76663.0,47949.78,433886.04
1.0,473115.0,72555.0,14499.58,372407.13
1.0,1121520.0,171136.0,50285.44,1070675.05
1.0,1013007.0,143893.0,31825.02,1005251.19
1.0,580063.0,83669.0,29146.58,538236.64
1.0,872718.0,122524.0,5063.23,872054.32
1.0,1085430.0,144518.0,59706.32,1402140.3
1.0,843921.0,112473.0,23961.12,867058.51
1.0,894936.0,114346.0,53980.82,1039133.36
1.0,581542.0,83200.0,48162.96,665314.18
1.0,1259674.0,179382.0,62855.75,1194937.11
1.0,478306.0,74092.0,44481.06,632296.81
1.0,630234.0,84646.0,49100.16,537911.94
1.0,826494.0,125334.0,17796.46,1010838.01
1.0,288054.0,48346.0,51549.57,302022.22
1.0,726466.0,98864.0,37145.92,557283.13
1.0,973424.0,138234.0,33809.9,984704.96
1.0,691459.0,95327.0,33178.77,748275.79
1.0,1626973.0,234945.0,59559.69,1637801.15
1.0,958672.0,126628.0,50103.18,890212.23
1.0,276408.0,42486.0,55140.16,347457.41
1.0,665694.0,98904.0,48340.8,569286.36
1.0,623869.0,88361.0,61885.4,670945.29
1.0,647906.0,92154.0,51381.78,568596.03
1.0,512555.0,71367.0,34836.93,583986.59
1.0,525888.0,75376.0,52588.94,535949.79
1.0,855128.0,124784.0,53017.71,710892.22
1.0,661071.0,92067.0,33829.98,747790.03
1.0,304269.0,45253.0,43665.06,204106.43
1.0,350809.0,49261.0,41365.48,201830.22
1.0,636662.0,97540.0,35369.52,697188.34
1.0,1478845.0,204613.0,52984.52,1434283.12
1.0,1140422.0,157006.0,35670.62,1154733.89
1.0,905392.0,125120.0,36995.28,980679.64
1.0,1076657.0,158999.0,62242.24,1235839.84
1.0,834625.0,127673.0,60550.75,907133.91
1.0,726164.0,102198.0,11877.06,703626.7
1.0,1116510.0,165976.0,10743.51,1148502.43
1.0,1315184.0,178716.0,32539.31,1192891.8
1.0,872947.0,144979.0,53079.75,1636417.93
1.0,864769.0,118617.0,14782.97,1054608.5
1.0,798339.0,122863.0,60470.66,677578.32
1.0,1017044.0,140154.0,58171.11,1133385.97
1.0,956002.0,140802.0,60486.02,1030458.57
1.0,887976.0,131804.0,33247.57,671894.54
1.0,1034558.0,143384.0,32902.44,751298.99
1.0,957134.0,148870.0,59557.14,839148.65
1.0,825634.0,122572.0,52080.7,729953.78
1.0,1287665.0,195131.0,60793.56,1290195.04
1.0,1398060.0,200756.0,63754.46,1358290.48
1.0,1045307.0,135485.0,57486.27,789980.86
1.0,732875.0,99959.0,60143.36,678119.71
1.0,1228680.0,174252.0,54062.72,1040966.9
